Datos
13.594,0.00,0
13.596,0.00,0
13.598,0.00,50
13.600,0.00,50
13.602,-0.08,50
13.604,-0.20,50
13.606,-0.40,50
13.608,-0.64,50
13.611,-0.96,50
13.612,-1.20,50
13.614,-1.52,50
13.616,-1.96,50
13.618,-2.50,50
13.620,-3.04,50
13.622,-3.68,50
13.624,-4.38,50
13.626,-5.06,50
13.628,-5.88,50
13.630,-6.72,50
13.632,-7.60,50
13.634,-8.58,50
13.636,-9.66,50
13.638,-10.84,50
13.641,-12.20,50
13.643,-13.72,50
13.646,-15.38,50
13.649,-17.56,0
13.654,-19.30,0
13.657,-21.02,0
13.659,-22.72,0
13.662,-24.40,0
13.665,-26.08,0
13.668,-27.76,0
13.670,-29.40,0
13.673,-31.04,0
13.676,-32.64,0
13.678,-34.22,0
13.681,-35.78,0
13.684,-37.28,0
13.686,-38.72,0
13.689,-40.14,0
13.691,-41.48,0
13.693,-42.74,0
13.697,-44.00,0
13.699,-45.22,0
13.701,-46.38,0
13.703,-47.52,0
13.706,-48.66,0
13.708,-49.76,0
13.710,-50.82,0
13.712,-51.88,0
13.714,-52.92,0
13.716,-53.96,0
13.718,-54.96,0
13.720,-55.94,0
13.722,-56.92,0
13.724,-57.88,0
13.726,-58.80,0
13.728,-59.68,0
13.730,-60.56,0
13.732,-61.42,0
13.734,-62.26,0
13.736,-63.08,0
13.739,-63.86,0
13.740,-64.60,0
13.742,-65.34,0
13.744,-66.06,0
13.746,-66.74,0
13.747,-67.40,0
13.749,-68.04,0
13.751,-68.66,0
13.752,-69.24,0
13.754,-69.82,0
13.756,-70.40,0
13.757,-70.94,0
13.759,-71.50,0
13.760,-72.00,0
13.762,-72.50,0
13.763,-72.98,0
13.765,-73.46,0
13.766,-73.92,0
13.768,-74.38,0
13.769,-74.82,0
13.771,-75.26,0
13.772,-75.70,0
13.774,-76.10,0
13.775,-76.50,0
13.777,-76.88,0
13.778,-77.26,0
13.779,-77.62,0
13.782,-77.96,0
13.783,-78.30,0
13.785,-78.64,0
13.786,-78.98,0
13.787,-79.30,0
13.789,-79.64,0
13.790,-79.94,0
13.791,-80.26,0
13.793,-80.56,0
13.794,-80.84,0
13.795,-81.12,0
13.797,-81.38,0
13.798,-81.64,0
13.800,-81.92,0
13.802,-82.28,0
13.804,-82.64,0
13.806,-82.98,0
13.808,-83.30,0
13.810,-83.62,0
13.812,-83.92,0
13.814,-84.22,0
13.816,-84.50,0
13.818,-84.74,0
13.820,-84.98,0
13.822,-85.18,0
13.824,-85.28,0
13.826,-85.42,0
13.828,-85.56,0
13.830,-85.68,0
13.832,-85.76,0
13.834,-85.82,0
13.836,-85.88,0
13.838,-85.90,0
13.840,-85.92,0
13.842,-85.92,0
13.844,-85.90,0
13.846,-85.86,0
13.848,-85.84,0
13.850,-85.80,0
13.852,-85.78,0
13.854,-85.74,0
13.856,-85.70,0
13.858,-85.64,0
13.860,-85.60,0
13.862,-85.54,0
13.864,-85.50,0
13.867,-85.42,0
13.868,-85.40,0
13.870,-85.32,0
13.872,-85.26,0
13.874,-85.18,0
13.876,-85.08,0
13.878,-85.00,0
13.880,-84.90,0
13.882,-84.78,0
13.884,-84.68,0
13.886,-84.58,0
13.888,-84.46,0
13.890,-84.34,0
13.892,-84.24,0
13.894,-84.12,0
13.896,-84.02,0
13.898,-83.92,0
13.900,-83.84,0
13.902,-83.76,0
13.904,-83.68,0
13.906,-83.62,0
13.908,-83.58,0
13.910,-83.56,0
13.912,-83.52,0
13.914,-83.50,0
13.916,-83.50,0
13.918,-83.50,0
13.920,-83.50,0
13.922,-83.52,0
13.924,-83.52,0
13.926,-83.52,0
13.928,-83.54,0
13.930,-83.54,0
13.932,-83.54,0
13.934,-83.54,0
13.936,-83.54,0
13.938,-83.54,0
13.940,-83.54,0
13.942,-83.54,0
13.944,-83.54,0
13.946,-83.54,0
13.948,-83.54,0
13.950,-83.54,0
13.952,-83.54,0
13.954,-83.54,0
13.956,-83.54,0
13.958,-83.54,0
13.960,-83.54,0
13.962,-83.54,0
13.964,-83.54,0
13.966,-83.54,0
