Datos
1.938,0.00,0
1.940,0.00,0
1.942,0.00,0
1.944,0.00,0
1.946,0.00,0
1.948,0.00,0
1.950,0.00,0
1.952,0.00,0
1.954,0.00,30
1.956,0.00,30
1.958,-0.04,30
1.960,-0.14,30
1.963,-0.30,30
1.964,-0.40,30
1.966,-0.58,30
1.968,-0.84,30
1.970,-1.12,30
1.972,-1.46,30
1.974,-1.84,30
1.976,-2.24,30
1.978,-2.70,30
1.980,-3.20,30
1.982,-3.74,30
1.984,-4.34,30
1.986,-4.96,30
1.988,-5.62,30
1.990,-6.30,30
1.992,-7.04,30
1.994,-7.80,30
1.996,-8.64,30
1.998,-9.46,30
2.000,-10.34,30
2.002,-11.24,30
2.004,-12.36,0
2.007,-13.26,0
2.009,-14.12,0
2.011,-14.98,0
2.013,-15.82,0
2.014,-16.66,0
2.016,-17.48,0
2.018,-18.30,0
2.020,-19.10,0
2.022,-19.90,0
2.024,-20.68,0
2.026,-21.58,0
2.028,-22.44,0
2.030,-23.32,0
2.032,-24.18,0
2.034,-25.04,0
2.036,-25.90,0
2.038,-26.76,0
2.040,-27.62,0
2.042,-28.46,0
2.044,-29.30,0
2.046,-30.14,0
2.048,-30.86,0
2.050,-31.56,0
2.052,-32.26,0
2.054,-33.02,0
2.056,-33.82,0
2.058,-34.62,0
2.060,-35.42,0
2.062,-36.20,0
2.064,-36.96,0
2.066,-37.72,0
2.068,-38.46,0
2.070,-39.20,0
2.072,-39.92,0
2.074,-40.64,0
2.076,-41.32,0
2.078,-42.00,0
2.080,-42.68,0
2.082,-43.34,0
2.084,-44.00,0
2.086,-44.64,0
2.088,-45.28,0
2.091,-45.90,0
2.092,-46.32,0
2.094,-46.80,0
2.096,-47.40,0
2.098,-48.00,0
2.100,-48.58,0
2.102,-49.16,0
2.104,-49.70,0
2.106,-50.24,0
2.108,-50.78,0
2.110,-51.30,0
2.112,-51.82,0
2.114,-52.34,0
2.116,-52.84,0
2.118,-53.34,0
2.120,-53.84,0
2.122,-54.30,0
2.124,-54.76,0
2.126,-55.20,0
