Datos
1.898,0.00,0
1.900,0.00,0
1.902,0.00,0
1.904,0.00,0
1.906,0.00,0
1.908,0.00,0
1.910,0.00,0
1.912,0.00,60
1.914,0.00,60
1.916,-0.04,60
1.918,-0.16,60
1.920,-0.24,60
1.922,-0.46,60
1.924,-0.74,60
1.926,-1.10,60
1.928,-1.52,60
1.930,-2.00,60
1.932,-2.54,60
1.934,-3.16,60
1.936,-3.84,60
1.938,-4.56,60
1.940,-5.36,60
1.942,-6.24,60
1.944,-7.12,60
1.946,-8.12,60
1.948,-9.22,60
1.950,-10.44,60
1.953,-11.88,60
1.956,-13.52,60
1.958,-15.34,60
1.963,-17.76,0
1.966,-19.74,0
1.969,-21.74,0
1.972,-23.66,0
1.975,-25.60,0
1.978,-27.52,0
1.981,-29.46,0
1.984,-31.36,0
1.987,-33.24,0
1.990,-35.04,0
1.993,-36.76,0
1.996,-38.44,0
1.998,-40.04,0
2.001,-41.56,0
2.003,-43.02,0
2.007,-44.44,0
2.009,-45.80,0
2.011,-47.08,0
2.014,-48.40,0
2.016,-49.66,0
2.018,-50.88,0
2.020,-52.08,0
2.023,-53.30,0
2.025,-54.46,0
2.027,-55.60,0
2.029,-56.74,0
2.031,-57.86,0
2.033,-58.92,0
2.035,-59.96,0
2.037,-60.98,0
2.039,-61.98,0
2.041,-62.94,0
2.043,-63.86,0
2.045,-64.74,0
2.048,-65.60,0
2.050,-66.42,0
2.052,-67.22,0
2.053,-67.98,0
2.055,-68.70,0
2.057,-69.40,0
2.059,-70.10,0
2.060,-70.78,0
2.062,-71.42,0
2.063,-72.06,0
2.065,-72.66,0
2.067,-73.26,0
2.068,-73.84,0
2.070,-74.42,0
2.071,-74.96,0
2.073,-75.50,0
2.074,-76.04,0
2.076,-76.52,0
2.077,-77.02,0
2.079,-77.50,0
2.080,-77.96,0
2.082,-78.42,0
2.083,-78.88,0
2.085,-79.34,0
2.086,-79.78,0
2.087,-80.20,0
2.089,-80.62,0
2.091,-81.02,0
2.093,-81.40,0
2.094,-81.78,0
2.095,-82.14,0
2.097,-82.50,0
2.098,-82.84,0
2.099,-83.18,0
2.101,-83.52,0
2.102,-83.86,0
2.103,-84.16,0
2.104,-84.48,0
2.106,-84.76,0
2.107,-85.04,0
2.108,-85.30,0
2.109,-85.56,0
2.111,-85.80,0
2.112,-86.04,0
2.114,-86.34,0
2.116,-86.72,0
2.118,-87.06,0
2.120,-87.40,0
2.122,-87.74,0
2.124,-88.06,0
2.126,-88.36,0
2.128,-88.64,0
2.130,-88.90,0
2.132,-89.14,0
2.134,-89.26,0
2.136,-89.44,0
2.138,-89.62,0
2.140,-89.76,0
2.142,-89.88,0
2.144,-90.00,0
2.146,-90.06,0
2.148,-90.12,0
2.150,-90.14,0
2.152,-90.16,0
2.154,-90.14,0
2.156,-90.12,0
2.158,-90.10,0
2.160,-90.08,0
2.162,-90.04,0
2.164,-90.00,0
2.166,-89.96,0
2.168,-89.92,0
2.170,-89.86,0
2.172,-89.82,0
2.174,-89.76,0
2.176,-89.74,0
2.178,-89.70,0
2.180,-89.64,0
2.182,-89.58,0
2.184,-89.54,0
2.186,-89.48,0
2.188,-89.42,0
2.190,-89.36,0
2.192,-89.30,0
2.194,-89.24,0
2.196,-89.18,0
2.198,-89.12,0
2.200,-89.04,0
2.202,-88.98,0
2.204,-88.92,0
2.206,-88.84,0
2.208,-88.76,0
2.210,-88.68,0
2.212,-88.60,0
2.214,-88.52,0
2.216,-88.44,0
2.219,-88.38,0
2.220,-88.34,0
2.222,-88.26,0
2.224,-88.20,0
2.226,-88.14,0
2.228,-88.08,0
2.230,-88.04,0
2.232,-88.00,0
2.234,-87.98,0
2.236,-87.96,0
2.238,-87.96,0
2.240,-87.96,0
2.242,-87.96,0
2.244,-87.96,0
2.246,-87.96,0
2.248,-87.96,0
2.250,-87.96,0
2.252,-87.96,0
2.254,-87.96,0
2.256,-87.96,0
2.258,-87.96,0
2.260,-87.96,0
2.262,-87.96,0
2.264,-87.96,0
2.266,-87.96,0
2.268,-87.96,0
2.270,-87.96,0
2.272,-87.96,0
2.274,-87.96,0
2.276,-87.96,0
2.278,-87.96,0
2.280,-87.96,0
2.282,-87.96,0
2.284,-87.96,0
2.286,-87.96,0
2.288,-87.96,0
2.290,-87.96,0
2.292,-87.96,0
2.294,-87.96,0
2.296,-87.96,0
2.298,-87.96,0
2.300,-87.96,0
2.302,-87.96,0
2.304,-87.96,0
2.306,-87.96,0
2.308,-87.96,0
2.310,-87.96,0
2.312,-87.96,0
2.314,-87.96,0
2.316,-87.96,0
2.318,-87.96,0
2.320,-87.96,0
2.322,-87.96,0
2.324,-87.96,0
2.326,-87.96,0
2.328,-87.96,0
2.330,-87.96,0
2.332,-87.96,0
2.334,-87.96,0
2.336,-87.96,0
2.338,-87.96,0
2.340,-87.96,0
2.342,-87.96,0
2.344,-87.96,0
2.347,-87.96,0
2.348,-87.96,0
2.350,-87.96,0
2.352,-87.96,0
2.354,-87.96,0
2.356,-87.96,0
2.358,-87.96,0
2.360,-87.96,0
2.362,-87.96,0
2.364,-87.96,0
2.366,-87.96,0
2.368,-87.96,0
2.370,-87.96,0
2.372,-87.96,0
2.374,-87.96,0
2.376,-87.96,0
2.378,-87.96,0
2.380,-87.96,0
2.382,-87.96,0
2.384,-87.96,0
2.386,-87.96,0
2.388,-87.96,0
2.390,-87.96,0
2.392,-87.96,0
2.394,-87.96,0
2.396,-87.96,0
2.398,-87.96,0
2.400,-87.96,0
2.402,-87.96,0
2.404,-87.96,0
2.406,-87.96,0
2.408,-87.96,0
2.410,-87.96,0
2.412,-87.96,0
2.414,-87.96,0
2.416,-87.96,0
2.418,-87.96,0
2.420,-87.96,0
2.422,-87.96,0
2.424,-87.96,0
2.426,-87.96,0
2.428,-87.96,0
2.430,-87.96,0
2.432,-87.96,0
2.434,-87.96,0
2.436,-87.96,0
2.438,-87.96,0
2.440,-87.96,0
2.442,-87.96,0
2.444,-87.96,0
2.446,-87.96,0
2.448,-87.96,0
2.450,-87.96,0
2.452,-87.96,0
2.454,-87.96,0
2.456,-87.96,0
2.458,-87.96,0
2.460,-87.96,0
2.462,-87.96,0
2.464,-87.96,0
2.466,-87.96,0
2.468,-87.96,0
2.470,-87.96,0
2.472,-87.96,0
2.475,-87.96,0
2.476,-87.96,0
2.478,-87.96,0
2.480,-87.96,0
2.482,-87.96,0
2.484,-87.96,0
2.486,-87.96,0
2.488,-87.96,0
2.490,-87.96,0
2.492,-87.96,0
2.494,-87.96,0
2.496,-87.96,0
2.498,-87.96,0
2.500,-87.96,0
2.502,-87.96,0
2.504,-87.96,0
2.506,-87.96,0
2.508,-87.96,0
2.510,-87.96,0
2.512,-87.96,0
2.514,-87.96,0
2.516,-87.96,0
2.518,-87.96,0
2.520,-87.96,0
2.522,-87.96,0
2.524,-87.96,0
2.526,-87.96,0
2.528,-87.96,0
2.530,-87.96,0
2.532,-87.96,0
2.534,-87.96,0
2.536,-87.96,0
2.538,-87.96,0
2.540,-87.96,0
2.542,-87.96,0
2.544,-87.96,0
2.546,-87.96,0
2.548,-87.96,0
2.550,-87.96,0
2.552,-87.96,0
2.554,-87.96,0
2.556,-87.96,0
2.558,-87.96,0
2.560,-87.96,0
2.562,-87.96,0
2.564,-87.96,0
2.566,-87.96,0
2.568,-87.96,0
2.570,-87.96,0
2.572,-87.96,0
2.574,-87.96,0
2.576,-87.96,0
2.578,-87.96,0
2.580,-87.96,0
2.582,-87.96,0
2.584,-87.96,0
2.586,-87.96,0
2.588,-87.96,0
2.590,-87.96,0
2.592,-87.96,0
2.594,-87.96,0
2.596,-87.96,0
2.598,-87.96,0
2.600,-87.96,0
2.603,-87.96,0
2.604,-87.96,0
2.606,-87.96,0
2.608,-87.96,0
2.610,-87.96,0
2.612,-87.96,0
2.614,-87.96,0
2.616,-87.96,0
2.618,-87.96,0
2.620,-87.96,0
2.622,-87.96,0
2.624,-87.96,0
2.626,-87.96,0
2.628,-87.96,0
2.630,-87.96,0
2.632,-87.96,0
2.634,-87.96,0
2.636,-87.96,0
2.638,-87.96,0
2.640,-87.96,0
2.642,-87.96,0
2.644,-87.96,0
2.646,-87.96,0
2.648,-87.96,0
2.650,-87.96,0
2.652,-87.96,0
2.654,-87.96,0
2.656,-87.96,0
2.658,-87.96,0
2.660,-87.96,0
2.662,-87.96,0
2.664,-87.96,0
2.666,-87.96,0
2.668,-87.96,0
2.670,-87.96,0
2.672,-87.96,0
2.674,-87.96,0
2.676,-87.96,0
2.678,-87.96,0
2.680,-87.96,0
2.682,-87.96,0
2.684,-87.96,0
2.686,-87.96,0
2.688,-87.96,0
2.690,-87.96,0
2.692,-87.96,0
2.694,-87.96,0
2.696,-87.96,0
2.698,-87.96,0
2.700,-87.96,0
2.702,-87.96,0
2.704,-87.96,0
2.706,-87.96,0
2.708,-87.96,0
2.710,-87.96,0
2.712,-87.96,0
2.714,-87.96,0
2.716,-87.96,0
2.718,-87.96,0
2.720,-87.96,0
2.722,-87.96,0
2.724,-87.96,0
2.726,-87.96,0
2.728,-87.96,0
2.731,-87.96,0
2.732,-87.96,0
2.734,-87.96,0
2.736,-87.96,0
2.738,-87.96,0
2.740,-87.96,0
2.742,-87.96,0
2.744,-87.96,0
2.746,-87.96,0
2.748,-87.96,0
2.750,-87.96,0
2.752,-87.96,0
2.754,-87.96,0
2.756,-87.96,0
2.758,-87.96,0
2.760,-87.96,0
2.762,-87.96,0
2.764,-87.96,0
2.766,-87.96,0
2.768,-87.96,0
2.770,-87.96,0
2.772,-87.96,0
2.774,-87.96,0
2.776,-87.96,0
2.778,-87.96,0
2.780,-87.96,0
2.782,-87.96,0
2.784,-87.96,0
2.786,-87.96,0
2.788,-87.96,0
2.790,-87.96,0
2.792,-87.96,0
2.794,-87.96,0
2.796,-87.96,0
2.798,-87.96,0
2.800,-87.96,0
2.802,-87.96,0
2.804,-87.96,0
2.806,-87.96,0
2.808,-87.96,0
2.810,-87.96,0
2.812,-87.96,0
2.814,-87.96,0
2.816,-87.96,0
2.818,-87.96,0
2.820,-87.96,0
2.822,-87.96,0
2.824,-87.96,0
2.826,-87.96,0
2.828,-87.96,0
2.830,-87.96,0
2.832,-87.96,0
2.834,-87.96,0
2.836,-87.96,0
