Tiempo,Posicion,Velocidad,Step
1.6324665546417236,0.0,0.0,0.0
1.6470506191253662,0.0,0.0,0.0
1.664003849029541,0.0,0.0,0.0
1.6772425174713135,0.0,0.0,0.0
1.690751314163208,0.0,0.0,0.0
1.703988790512085,0.0,0.0,0.0
1.7173213958740234,0.0,0.0,0.0
1.730656385421753,0.0,0.0,0.0
1.74424147605896,0.0,0.0,0.0
1.757322072982788,0.0,0.0,0.0
1.771958827972412,0.0,0.0,0.0
1.7856504917144775,0.0,0.0,0.0
1.799469232559204,0.0,0.0,0.0
1.8132214546203613,0.0,0.0,0.0
1.8265955448150635,0.0,0.0,0.0
1.840146541595459,0.0,0.0,0.0
1.8532116413116455,0.0,0.0,0.0
1.8662493228912354,0.0,0.0,0.0
1.8793063163757324,0.0,0.0,0.0
1.8928859233856201,0.0,0.0,0.0
1.9060146808624268,0.0,0.0,0.0
1.9192533493041992,0.0,0.0,0.0
1.9339520931243896,0.0,0.0,0.0
1.9471046924591064,0.0,0.0,0.0
1.9604902267456055,0.0,0.0,0.0
1.9737744331359863,0.0,0.0,0.0
1.987281322479248,0.0,0.0,0.0
2.0010504722595215,0.0,0.0,0.0
2.014169931411743,0.0,0.0,0.0
2.030623435974121,0.0,0.0,0.0
2.0459725856781006,0.0,0.0,0.0
2.06343150138855,0.0,0.0,0.0
2.078197956085205,0.0,0.0,0.0
2.092480421066284,0.0,0.0,0.0
2.106828451156616,0.0,0.0,0.0
2.120640516281128,0.0,0.0,0.0
2.1372604370117188,0.0,0.0,0.0
2.150925397872925,0.0,0.0,0.0
2.165201425552368,0.0,0.0,0.0
2.1808907985687256,0.0,0.0,0.0
2.1977813243865967,0.0,0.0,0.0
2.2146356105804443,0.0,0.0,0.0
2.2296597957611084,0.0,0.0,0.0
2.2465436458587646,0.0,0.0,0.0
2.2642951011657715,0.0,0.0,0.0
2.283716917037964,0.0,0.0,0.0
2.3003106117248535,0.0,0.0,0.0
2.315109968185425,0.0,0.0,0.0
2.3292481899261475,0.0,0.0,0.0
2.348184108734131,0.0,0.0,0.0
2.3664257526397705,0.0,0.0,0.0
2.3809025287628174,0.0,0.0,0.0
2.3967392444610596,0.0,0.0,0.0
2.4124999046325684,0.0,0.0,0.0
2.428443670272827,0.0,0.0,0.0
2.442502021789551,0.0,0.0,0.0
2.4572277069091797,0.0,0.0,0.0
2.471590518951416,0.0,0.0,0.0
2.4880075454711914,0.0,0.0,0.0
2.5015461444854736,0.0,0.0,0.0
2.5176842212677,0.0,0.0,0.0
2.5317771434783936,0.0,0.0,0.0
2.5478622913360596,0.0,0.0,0.0
2.5660295486450195,0.0,0.0,0.0
2.5807790756225586,0.0,0.0,0.0
2.5960144996643066,0.0,0.0,0.0
2.6115646362304688,0.0,0.0,0.0
2.627528190612793,0.0,0.0,0.0
2.6441540718078613,0.0,0.0,0.0
2.6579654216766357,0.0,0.0,0.0
2.671290159225464,0.0,0.0,0.0
2.6865944862365723,0.0,0.0,0.0
2.700040817260742,0.0,0.0,0.0
2.7136728763580322,0.0,0.0,0.0
2.731205701828003,0.0,0.0,0.0
2.7454657554626465,0.0,0.0,0.0
2.7609522342681885,0.0,0.0,0.0
2.7762563228607178,0.0,0.0,0.0
2.7933120727539062,0.0,0.0,0.0
2.807150363922119,0.0,0.0,0.0
2.822800636291504,0.0,0.0,0.0
2.8358755111694336,0.0,0.0,0.0
2.849799156188965,0.0,0.0,0.0
2.8628571033477783,0.0,0.0,0.0
2.8779778480529785,0.0,0.0,0.0
2.8915586471557617,0.0,0.0,0.0
2.9052624702453613,0.0,0.0,0.0
2.9198989868164062,0.0,0.0,0.0
2.9330527782440186,0.0,0.0,0.0
2.946362257003784,0.0,0.0,0.0
2.9607653617858887,0.0,0.0,0.0
2.976362705230713,0.0,0.0,0.0
2.9912893772125244,0.0,0.0,0.0
3.008233070373535,0.0,0.0,0.0
3.024563789367676,0.0,0.0,0.0
3.0399248600006104,0.0,0.0,0.0
3.058563470840454,0.0,0.0,0.0
3.0741429328918457,0.0,0.0,0.0
3.088008403778076,0.0,0.0,0.0
3.102052688598633,0.0,0.0,0.0
3.1173787117004395,0.0,0.0,0.0
3.133225917816162,0.0,0.0,0.0
3.1482484340667725,0.0,0.0,0.0
3.163041591644287,0.0,0.0,0.0
3.1766762733459473,0.0,0.0,0.0
3.1906089782714844,0.0,0.0,0.0
3.203742265701294,0.0,0.0,0.0
3.2185280323028564,0.0,0.0,0.0
3.2353427410125732,0.0,0.0,0.0
3.252173662185669,0.0,0.0,0.0
3.2652463912963867,0.0,0.0,0.0
3.281423568725586,0.0,0.0,0.0
3.294569492340088,0.0,0.0,0.0
3.308588981628418,0.0,0.0,0.0
3.322648763656616,0.0,0.0,0.0
3.337236166000366,0.0,0.0,0.0
3.3548762798309326,0.0,0.0,0.0
3.3707916736602783,0.0,0.0,0.0
3.3869550228118896,0.0,0.0,0.0
3.4018118381500244,0.0,0.0,0.0
3.41687273979187,0.0,0.0,0.0
3.433960437774658,0.0,0.0,0.0
3.4480960369110107,0.0,0.0,0.0
3.4636728763580322,0.0,0.0,0.0
3.481032371520996,0.0,0.0,0.0
3.4974429607391357,0.0,0.0,0.0
3.512056589126587,0.0,0.0,0.0
3.5293378829956055,0.0,0.0,0.0
3.5431809425354004,0.0,0.0,0.0
3.5593717098236084,0.0,0.0,0.0
3.572511672973633,0.0,0.0,0.0
3.585481882095337,0.0,0.0,0.0
3.5989224910736084,0.0,0.0,0.0
3.6136932373046875,0.0,0.0,0.0
3.6279680728912354,0.0,0.0,0.0
3.6427230834960938,0.0,0.0,0.0
3.655933380126953,0.0,0.0,0.0
3.669163703918457,0.0,0.0,0.0
3.6828150749206543,0.0,0.0,0.0
3.697744846343994,0.0,0.0,0.0
3.711479902267456,0.0,0.0,0.0
3.7275726795196533,0.0,0.0,0.0
3.7413792610168457,0.0,0.0,0.0
3.7548987865448,0.0,0.0,0.0
3.7690699100494385,0.0,0.0,0.0
3.784986734390259,0.0,0.0,0.0
3.800384521484375,0.0,0.0,0.0
3.8145885467529297,0.0,0.0,0.0
3.829528331756592,0.0,0.0,0.0
3.8441193103790283,0.0,0.0,0.0
3.8588814735412598,0.0,0.0,0.0
3.873204231262207,0.0,0.0,0.0
3.8891053199768066,0.0,0.0,0.0
3.905095338821411,0.0,0.0,0.0
3.9200856685638428,0.0,0.0,0.0
3.9353644847869873,0.0,0.0,0.0
3.95196270942688,0.0,0.0,0.0
3.9685399532318115,0.0,0.0,0.0
3.984008550643921,0.0,0.0,0.0
3.9974868297576904,0.0,0.0,0.0
4.013584852218628,0.0,0.0,0.0
4.03057074546814,0.0,0.0,0.0
4.046808481216431,0.0,0.0,0.0
4.063402414321899,0.0,0.0,0.0
4.07748007774353,0.0,0.0,0.0
4.092001438140869,0.0,0.0,0.0
4.107512712478638,0.0,0.0,0.0
4.122326850891113,0.0,0.0,0.0
4.137079238891602,0.0,0.0,0.0
4.1515278816223145,0.0,0.0,0.0
4.16629433631897,0.0,0.0,0.0
4.179425239562988,0.0,0.0,0.0
4.193901777267456,0.0,0.0,0.0
4.20954704284668,0.0,0.0,0.0
4.223755598068237,0.0,0.0,0.0
4.2384562492370605,0.0,0.0,0.0
4.252697467803955,0.0,0.0,0.0
4.269282341003418,0.0,0.0,0.0
4.285337448120117,0.0,0.0,0.0
4.301483631134033,0.0,0.0,0.0
4.3158886432647705,0.0,0.0,0.0
4.331857442855835,0.0,0.0,0.0
4.348194360733032,0.0,0.0,0.0
4.362965822219849,0.0,0.0,0.0
4.376465082168579,0.0,0.0,0.0
4.393706560134888,0.0,0.0,0.0
4.407710075378418,0.0,0.0,0.0
4.4226906299591064,0.0,0.0,0.0
4.439560174942017,0.0,0.0,0.0
4.456482887268066,0.0,0.0,0.0
4.471310138702393,0.0,0.0,0.0
4.48740291595459,0.0,0.0,0.0
4.50307559967041,0.0,0.0,0.0
4.517275333404541,0.0,0.0,0.0
4.531263828277588,0.0,0.0,0.0
4.545447587966919,0.0,0.0,0.0
4.559564590454102,0.0,0.0,0.0
4.575026512145996,0.0,0.0,0.0
4.589367628097534,0.0,0.0,0.0
4.6039299964904785,0.0,0.0,0.0
4.619649648666382,0.0,0.0,0.0
4.634188175201416,0.0,0.0,0.0
4.64799427986145,0.0,0.0,0.0
4.661459922790527,0.0,0.0,0.0
4.675060510635376,0.0,0.0,0.0
4.688995599746704,0.0,0.0,0.0
4.703068494796753,0.0,0.0,0.0
4.7173426151275635,0.0,0.0,0.0
4.7319629192352295,0.0,0.0,0.0
4.746075630187988,0.0,0.0,0.0
4.761404991149902,0.0,0.0,0.0
4.775382041931152,0.0,0.0,0.0
4.789180278778076,0.0,0.0,0.0
4.801501274108887,0.0,0.0,0.0
4.814997911453247,0.0,0.0,0.0
4.828608751296997,0.0,0.0,0.0
4.841978311538696,0.0,0.0,0.0
4.8574135303497314,0.0,0.0,0.0
4.870562314987183,0.0,0.0,0.0
4.886034727096558,0.0,0.0,0.0
4.8990325927734375,0.0,0.0,0.0
4.912097692489624,0.0,0.0,0.0
4.928882122039795,0.0,0.0,0.0
4.941544055938721,0.0,0.0,0.0
4.954760551452637,0.0,0.0,0.0
4.96834135055542,0.0,0.0,0.0
4.982174396514893,0.0,0.0,0.0
4.997791051864624,0.0,0.0,0.0
5.012304306030273,0.0,0.0,0.0
5.030342102050781,0.0,0.0,0.0
5.044024229049683,0.0,0.0,0.0
5.061254262924194,0.0,0.0,0.0
5.074467420578003,0.0,0.0,0.0
5.088037014007568,0.0,0.0,0.0
5.103082895278931,0.0,0.0,0.0
5.118700981140137,0.0,0.0,0.0
5.133163690567017,0.0,0.0,0.0
5.146897792816162,0.0,0.0,0.0
5.161308526992798,0.0,0.0,0.0
5.175849199295044,0.0,0.0,0.0
5.1902406215667725,0.0,0.0,0.0
5.204705238342285,0.0,0.0,0.0
5.219033718109131,0.0,0.0,0.0
5.235159635543823,0.0,0.0,0.0
5.252926349639893,0.0,0.0,0.0
5.268009901046753,0.0,0.0,0.0
5.286383628845215,0.0,0.0,0.0
5.304703950881958,0.0,0.0,0.0
5.317670583724976,0.0,0.0,0.0
5.334212303161621,0.0,0.0,0.0
5.34831976890564,0.0,0.0,0.0
5.364793539047241,0.0,0.0,0.0
5.379592657089233,0.0,0.0,0.0
5.395015001296997,0.0,0.0,0.0
5.410035610198975,0.0,0.0,0.0
5.424849271774292,0.0,0.0,0.0
5.439254522323608,0.0,0.0,0.0
5.452963352203369,0.0,0.0,0.0
5.465608596801758,0.0,0.0,0.0
5.480670928955078,0.0,0.0,0.0
5.495104551315308,0.0,0.0,0.0
5.511995792388916,0.0,0.0,0.0
5.527310848236084,0.0,0.0,0.0
5.5399088859558105,0.0,0.0,0.0
5.552773714065552,0.0,0.0,0.0
5.5664873123168945,0.0,0.0,0.0
5.580265998840332,0.0,0.0,0.0
5.593197345733643,0.0,0.0,0.0
5.606455326080322,0.0,0.0,0.0
5.620823383331299,0.0,0.0,0.0
5.635020017623901,0.0,0.0,0.0
5.649901866912842,0.0,0.0,0.0
5.6629533767700195,0.0,0.0,0.0
5.676028490066528,0.0,0.0,0.0
5.689283132553101,0.0,0.0,0.0
5.702004432678223,0.0,0.0,0.0
5.716341495513916,0.0,0.0,0.0
5.731574296951294,0.0,0.0,0.0
5.746884822845459,0.0,0.0,0.0
5.7629311084747314,0.0,0.0,0.0
5.779733180999756,0.0,0.0,0.0
5.797033309936523,0.0,0.0,0.0
5.811970233917236,0.0,0.0,0.0
5.828692436218262,0.0,0.0,0.0
5.845168113708496,0.0,0.0,0.0
5.859567403793335,0.0,0.0,0.0
5.875062465667725,0.0,0.0,0.0
5.891725063323975,0.0,0.0,0.0
5.90717887878418,0.0,0.0,0.0
5.922883033752441,0.0,0.0,0.0
5.938429594039917,0.0,0.0,0.0
5.953779697418213,0.0,0.0,0.0
5.9691503047943115,0.0,0.0,0.0
5.984766483306885,0.0,0.0,0.0
6.000251770019531,0.0,0.0,0.0
6.017041444778442,0.0,0.0,0.0
6.03253436088562,0.0,0.0,0.0
6.045656442642212,0.0,0.0,0.0
6.0587780475616455,0.0,0.0,0.0
6.073823928833008,0.0,0.0,0.0
6.087638854980469,0.0,0.0,0.0
6.1019206047058105,0.0,0.0,0.0
6.118059158325195,0.0,0.0,0.0
6.139009237289429,0.0,0.0,0.0
6.152241945266724,0.0,0.0,0.0
6.165660619735718,0.0,0.0,0.0
6.185635328292847,0.0,0.0,0.0
6.205820560455322,0.0,0.0,0.0
6.2223663330078125,0.0,0.0,0.0
6.23781418800354,0.0,0.0,0.0
6.252429962158203,0.0,0.0,0.0
6.2679266929626465,0.0,0.0,0.0
6.2854437828063965,0.0,0.0,0.0
6.2999653816223145,0.0,0.0,0.0
6.316950798034668,0.0,0.0,0.0
6.3330183029174805,0.0,0.0,0.0
6.346425533294678,0.0,0.0,0.0
6.35970664024353,0.0,0.0,0.0
6.37300705909729,0.0,0.0,0.0
6.3872106075286865,0.0,0.0,0.0
6.401615142822266,0.0,0.0,0.0
6.415519952774048,0.0,0.0,0.0
6.429614067077637,0.0,0.0,0.0
6.442770481109619,0.0,0.0,0.0
6.455858945846558,0.0,0.0,0.0
6.468912839889526,0.0,0.0,0.0
6.483355522155762,0.0,0.0,0.0
6.497871160507202,0.0,0.0,0.0
6.511798143386841,0.0,0.0,0.0
6.526544809341431,0.0,0.0,0.0
6.541499853134155,0.0,0.0,0.0
6.555188894271851,0.0,0.0,0.0
6.570327043533325,0.0,0.0,0.0
6.586678743362427,0.0,0.0,0.0
6.602282524108887,0.0,0.0,0.0
6.617838144302368,0.0,0.0,0.0
6.633535861968994,0.0,0.0,0.0
6.649084091186523,0.0,0.0,0.0
6.663585186004639,0.0,0.0,0.0
6.676848888397217,0.0,0.0,0.0
6.690171718597412,0.0,0.0,0.0
6.703233242034912,0.0,0.0,0.0
6.716507911682129,0.0,0.0,0.0
6.73043155670166,0.0,0.0,0.0
6.743202447891235,0.0,0.0,0.0
6.755996465682983,0.0,0.0,0.0
6.76915717124939,0.0,0.0,0.0
6.782580375671387,0.0,0.0,0.0
6.796077489852905,0.0,0.0,0.0
6.811163663864136,0.0,0.0,0.0
6.828554391860962,0.0,0.0,0.0
6.844145774841309,0.0,0.0,0.0
6.859883069992065,0.0,0.0,0.0
6.8756632804870605,0.0,0.0,0.0
6.8891050815582275,0.0,0.0,0.0
6.902727365493774,0.0,0.0,0.0
6.917147636413574,0.0,0.0,0.0
6.931823492050171,0.0,0.0,0.0
6.946390151977539,0.0,0.0,0.0
6.961824893951416,0.0,0.0,0.0
6.976238965988159,0.0,0.0,0.0
6.990506410598755,0.0,0.0,0.0
7.004526853561401,0.0,0.0,0.0
7.021090984344482,0.0,0.0,0.0
7.037214040756226,0.0,0.0,0.0
7.053532361984253,0.0,0.0,0.0
7.06655216217041,0.0,0.0,0.0
7.082493305206299,0.0,0.0,0.0
7.098975419998169,0.0,0.0,0.0
7.113781690597534,0.0,0.0,0.0
7.128701448440552,0.0,0.0,0.0
7.143405914306641,0.0,0.0,0.0
7.160246133804321,0.0,0.0,0.0
7.175830841064453,0.0,0.0,0.0
7.191013336181641,0.0,0.0,0.0
7.2101829051971436,0.0,0.0,0.0
7.226537466049194,0.0,0.0,0.0
7.241090774536133,0.0,0.0,0.0
7.256642818450928,0.0,0.0,0.0
7.271510124206543,0.0,0.0,0.0
7.284684181213379,0.0,0.0,0.0
7.300779104232788,0.0,0.0,0.0
7.315627813339233,0.0,0.0,0.0
7.330883741378784,0.0,0.0,0.0
7.345261812210083,0.0,0.0,0.0
7.360386371612549,0.0,0.0,0.0
7.373591184616089,0.0,0.0,0.0
7.388341188430786,0.0,0.0,0.0
7.4051902294158936,0.0,0.0,0.0
7.418890476226807,0.0,0.0,0.0
7.4336793422698975,0.0,0.0,0.0
7.4505884647369385,0.0,0.0,0.0
7.465784788131714,0.0,0.0,0.0
7.481051206588745,0.0,0.0,0.0
7.496595859527588,0.0,0.0,0.0
7.511057615280151,0.0,0.0,0.0
7.529138088226318,0.0,0.0,0.0
7.545583963394165,0.0,0.0,0.0
7.56242036819458,0.0,0.0,0.0
7.5795392990112305,0.0,0.0,0.0
7.595103740692139,0.0,0.0,0.0
7.611100673675537,0.0,0.0,0.0
7.627613067626953,0.0,0.0,0.0
7.6467719078063965,0.0,0.0,0.0
7.664210557937622,0.0,0.0,0.0
7.678042888641357,0.0,0.0,0.0
7.692265272140503,0.0,0.0,0.0
7.708150386810303,0.0,0.0,0.0
7.724993467330933,0.0,0.0,0.0
7.74035382270813,0.0,0.0,0.0
7.756624937057495,0.0,0.0,0.0
7.773597955703735,0.0,0.0,0.0
7.78790283203125,0.0,0.0,0.0
7.8028693199157715,0.0,0.0,0.0
7.818313837051392,0.0,0.0,0.0
7.83435583114624,0.0,0.0,0.0
7.8530495166778564,0.0,0.0,0.0
7.8688929080963135,0.0,0.0,0.0
7.883661985397339,0.0,0.0,0.0
7.897979021072388,0.0,0.0,0.0
7.911592483520508,0.0,0.0,0.0
7.9264748096466064,0.0,0.0,0.0
7.940823316574097,0.0,0.0,0.0
7.95537257194519,0.0,0.0,0.0
7.969569683074951,0.0,0.0,0.0
7.9866180419921875,0.0,0.0,0.0
8.002803802490234,0.0,0.0,0.0
8.018838167190552,0.0,0.0,0.0
8.034893274307251,0.0,0.0,0.0
8.052148818969727,0.0,0.0,0.0
8.065187931060791,0.0,0.0,0.0
8.079094171524048,0.0,0.0,0.0
8.093137264251709,0.0,0.0,0.0
8.112672805786133,0.0,0.0,0.0
8.126592874526978,0.0,0.0,0.0
8.141347408294678,0.0,0.0,0.0
8.1560697555542,0.0,0.0,0.0
8.171424150466919,0.0,0.0,0.0
8.18433666229248,0.0,0.0,0.0
8.199427843093872,0.0,0.0,0.0
8.213480234146118,0.0,0.0,0.0
8.227003574371338,0.0,0.0,0.0
8.24188780784607,0.0,0.0,0.0
8.255176305770874,0.0,0.0,0.0
8.269439220428467,0.0,0.0,0.0
8.286531448364258,0.0,0.0,0.0
8.300606966018677,0.0,0.0,0.0
8.317471742630005,0.0,0.0,0.0
8.332455158233643,0.0,0.0,0.0
8.345922470092773,0.0,0.0,0.0
8.361414432525635,0.0,0.0,0.0
8.376463174819946,0.0,0.0,0.0
8.39084243774414,0.0,0.0,0.0
8.405772686004639,0.0,0.0,0.0
8.422062397003174,0.0,0.0,0.0
8.436302423477173,0.0,0.0,0.0
8.450026035308838,0.0,0.0,0.0
8.463728904724121,0.0,0.0,0.0
8.478840589523315,0.0,0.0,0.0
8.493427515029907,0.0,0.0,0.0
8.511143445968628,0.0,0.0,0.0
8.52481484413147,0.0,0.0,0.0
8.538779020309448,0.0,0.0,0.0
8.55554986000061,0.0,0.0,0.0
8.571096420288086,0.0,0.0,0.0
8.589333772659302,0.0,0.0,0.0
8.605101108551025,0.0,0.0,0.0
8.618935823440552,0.0,0.0,0.0
8.634859561920166,0.0,0.0,0.0
8.653680324554443,0.0,0.0,0.0
8.670658588409424,0.0,0.0,0.0
8.684664964675903,0.0,0.0,0.0
8.698359251022339,0.0,0.0,0.0
8.71211838722229,0.0,0.0,0.0
8.726366519927979,0.0,0.0,0.0
8.740195989608765,0.0,0.0,0.0
8.753422498703003,0.0,0.0,0.0
8.7678542137146,0.0,0.0,0.0
8.784834861755371,0.0,0.0,0.0
8.800004482269287,0.0,0.0,0.0
8.81732726097107,0.0,0.0,0.0
8.831483840942383,0.0,0.0,0.0
8.84571886062622,0.0,0.0,0.0
8.861422538757324,0.0,0.0,0.0
8.876607418060303,0.0,0.0,0.0
8.893526554107666,0.0,0.0,0.0
8.908450841903687,0.0,0.0,0.0
8.925437450408936,0.0,0.0,0.0
8.941519737243652,0.0,0.0,0.0
8.955637693405151,0.0,0.0,0.0
8.970952033996582,0.0,0.0,0.0
8.986326217651367,0.0,0.0,0.0
9.003326654434204,0.0,0.0,0.0
9.018075227737427,0.0,0.0,0.0
9.032580137252808,0.0,0.0,0.0
9.046485424041748,0.0,0.0,0.0
9.060892581939697,0.0,0.0,0.0
9.0749831199646,0.0,0.0,0.0
9.090579748153687,0.0,0.0,0.0
9.107845306396484,0.0,0.0,0.0
9.123270988464355,0.0,0.0,0.0
9.140506505966187,0.0,0.0,0.0
9.156284093856812,0.0,0.0,0.0
9.169541120529175,0.0,0.0,0.0
9.182804107666016,0.0,0.0,0.0
9.196367263793945,0.0,0.0,0.0
9.215569734573364,0.0,0.0,0.0
9.234482049942017,0.0,0.0,0.0
9.249191999435425,0.0,0.0,0.0
9.264015913009644,0.0,0.0,0.0
9.282991409301758,0.0,0.0,0.0
9.29807424545288,0.0,0.0,0.0
9.314952611923218,0.0,0.0,0.0
9.331034898757935,0.0,0.0,0.0
9.345559120178223,0.0,0.0,0.0
9.359516859054565,0.0,0.0,0.0
9.374367952346802,0.0,0.0,0.0
9.389597177505493,0.0,0.0,0.0
9.404792070388794,0.0,0.0,0.0
9.419970989227295,0.0,0.0,0.0
9.434294939041138,0.0,0.0,0.0
9.448767185211182,0.0,0.0,0.0
9.463830471038818,0.0,0.0,0.0
9.479700565338135,0.0,0.0,0.0
9.495899438858032,0.0,0.0,0.0
9.512173414230347,0.0,0.0,0.0
9.527328968048096,0.0,0.0,0.0
9.543944120407104,0.0,0.0,0.0
9.558982133865356,0.0,0.0,0.0
9.574244260787964,0.0,0.0,0.0
9.588479042053223,0.0,0.0,0.0
9.604321479797363,0.0,0.0,0.0
9.618575811386108,0.0,0.0,0.0
9.63448715209961,0.0,0.0,0.0
9.650199890136719,0.0,0.0,0.0
9.66671347618103,0.0,0.0,0.0
9.683650732040405,0.0,0.0,0.0
9.69861102104187,0.0,0.0,0.0
9.712722301483154,0.0,0.0,0.0
9.727980136871338,0.0,0.0,0.0
9.741750001907349,0.0,0.0,0.0
9.756167888641357,0.0,0.0,0.0
9.772812128067017,0.0,0.0,0.0
9.787890434265137,0.0,0.0,0.0
9.802427291870117,0.0,0.0,0.0
9.81637716293335,0.0,0.0,0.0
9.830514192581177,0.0,0.0,0.0
9.845102071762085,0.0,0.0,0.0
9.859599828720093,0.0,0.0,0.0
9.874805688858032,0.0,0.0,0.0
9.891849040985107,0.0,0.0,0.0
9.911237001419067,0.0,0.0,0.0
9.925770044326782,0.0,0.0,0.0
9.940779209136963,0.0,0.0,0.0
9.955045700073242,0.0,0.0,0.0
9.969319820404053,0.0,0.0,0.0
9.982332706451416,0.0,0.0,0.0
9.997706890106201,0.0,0.0,0.0
10.014560461044312,0.0,0.0,0.0
10.030180215835571,0.0,0.0,0.0
10.04369330406189,0.0,0.0,0.0
10.05698847770691,0.0,0.0,0.0
10.07031536102295,0.0,0.0,0.0
10.083728551864624,0.0,0.0,0.0
10.098844051361084,0.0,0.0,0.0
10.114524602890015,0.0,0.0,0.0
10.128491640090942,0.0,0.0,0.0
10.14292860031128,0.0,0.0,0.0
10.157357215881348,0.0,0.0,0.0
10.173803091049194,0.0,0.0,0.0
10.188736200332642,0.0,0.0,0.0
10.204183340072632,0.0,0.0,0.0
10.219825983047485,0.0,0.0,0.0
10.234972715377808,0.0,0.0,0.0
10.248136043548584,0.0,0.0,0.0
10.263198852539062,0.0,0.0,0.0
10.278432607650757,0.0,0.0,0.0
10.293087244033813,0.0,0.0,0.0
10.308920860290527,0.0,0.0,0.0
10.323275566101074,0.0,0.0,0.0
10.337472677230835,0.0,0.0,0.0
10.354859590530396,0.0,0.0,0.0
10.37370252609253,0.0,0.0,0.0
10.390163898468018,0.0,0.0,0.0
10.404386520385742,0.0,0.0,0.0
